w_judge,e_judge,w_rank,w_name,ruler,e_rank,e_name,year,month,day
0,1,M15e,Kyokushuho,yorikiri,M7w,Chiyootori,2014,09,11
1,0,M8e,Tochiozan,oshidashi,M14e,Kyokutenho,2014,09,11
1,0,M16e,Tokitenku,ketaguri,M8w,Arawashi,2014,09,11
1,0,M9e,Tamawashi,oshidashi,M12w,Sadanofuji,2014,09,11
0,1,M16w,Kagamio,oshitaoshi,M9w,Tochinowaka,2014,09,11
0,1,M12e,Sadanoumi,kotenage,M15w,Okinoumi,2014,09,11
0,1,J1e,Tokushoryu,oshidashi,J5w,Tochinoshin,2014,09,11
0,1,J9w,Satoyama,yorikiri,J1w,Amuru,2014,09,11
1,0,J2e,Homarefuji,oshidashi,J10w,Seiro,2014,09,11
1,0,J8w,Chiyoo,hatakikomi,J2w,Sotairyu,2014,09,11
1,0,J3e,Shotenro,yorikiri,J3w,Gagamaru,2014,09,11
0,1,J4e,Tosayutaka,tsukidashi,J4w,Kotoyuki,2014,09,11
0,1,J5e,Wakanosato,yorikiri,J6w,Fujiazuma,2014,09,11
0,1,J6e,Tamaasuka,tsukiotoshi,J13e,Akiseyama,2014,09,11
0,1,J7e,Asasekiryu,kotenage,J12e,Daido,2014,09,11
NaN,NaN,J11w,Yoshiazuma,fusen,J7w,Masunoyama,2014,09,11
0,1,J8e,Tokushinho,yorikiri,J10e,Sakigake,2014,09,11
0,1,J9e,Daieisho,hikiotoshi,J11e,Asahisho,2014,09,11
0,1,J14w,Wakakoyu,oshidashi,J12w,Kitaharima,2014,09,11
0,1,J14e,Kyokutaisei,yorikiri,Ms1e,Tenkaiho,2014,09,11
1,0,Y1e,Hakuho,yoritaoshi,O1w,Kisenosato,2014,09,12
1,0,O1e,Kotoshogiku,yorikiri,Y1w,Kakuryu,2014,09,12
1,0,M10e,Ichinojo,uwatenage,O2w,Goeido,2014,09,12
1,0,M4w,Osunaarashi,uwatedashinage,S1w,Takekaze,2014,09,12
1,0,K1e,Jokoryu,oshidashi,M3w,Yoshikaze,2014,09,12
1,0,M2w,Toyonoshima,yorikiri,M1w,Endo,2014,09,12
0,1,M1e,Terunofuji,oshidashi,M5e,Toyohibiki,2014,09,12
0,1,M2e,Takayasu,kimedashi,M5w,Ikioi,2014,09,12
1,0,M3e,Aoiyama,hatakikomi,M12w,Sadanofuji,2014,09,12
1,0,M4e,Takarafuji,oshitaoshi,M11w,Takanoiwa,2014,09,12
0,1,M9w,Tochinowaka,yorikiri,M6w,Kaisei,2014,09,12
1,0,M6e,Aminishiki,oshidashi,M14e,Kyokutenho,2014,09,12
1,0,M13w,Sokokurai,yorikiri,M7w,Chiyootori,2014,09,12
1,0,M7e,Shohozan,yorikiri,M16e,Tokitenku,2014,09,12
0,1,M12e,Sadanoumi,tsukiotoshi,M8w,Arawashi,2014,09,12
1,0,M8e,Tochiozan,oshidashi,M15e,Kyokushuho,2014,09,12
1,0,M9e,Tamawashi,oshidashi,M11e,Chiyomaru,2014,09,12
1,0,M15w,Okinoumi,yorikiri,M10w,Kitataiki,2014,09,12
1,0,J2e,Homarefuji,oshidashi,M16w,Kagamio,2014,09,12
0,1,J8w,Chiyoo,yorikiri,J1w,Amuru,2014,09,12
0,1,J1e,Tokushoryu,hatakikomi,J10w,Seiro,2014,09,12
1,0,J6e,Tamaasuka,shitatenage,J2w,Sotairyu,2014,09,12
1,0,J10e,Sakigake,yorikiri,J3w,Gagamaru,2014,09,12
0,1,J3e,Shotenro,hikiotoshi,J4w,Kotoyuki,2014,09,12
1,0,J4e,Tosayutaka,yorikiri,J11w,Yoshiazuma,2014,09,12
0,1,J11e,Asahisho,yorikiri,J5w,Tochinoshin,2014,09,12
1,0,J5e,Wakanosato,kotenage,J12w,Kitaharima,2014,09,12
0,1,J13e,Akiseyama,oshitaoshi,J6w,Fujiazuma,2014,09,12
NaN,NaN,J7e,Asasekiryu,fusen,J9w,Satoyama,2014,09,12
1,0,J8e,Tokushinho,kubihineri,J14e,Kyokutaisei,2014,09,12
0,1,J9e,Daieisho,oshidashi,J12e,Daido,2014,09,12
1,0,Ms1w,Tochihiryu,oshitaoshi,J14w,Wakakoyu,2014,09,12
1,0,M10e,Ichinojo,hatakikomi,Y1w,Kakuryu,2014,09,13
0,1,Y1e,Hakuho,yorikiri,O2w,Goeido,2014,09,13
0,1,O1e,Kotoshogiku,tsukiotoshi,M5w,Ikioi,2014,09,13
0,1,M4w,Osunaarashi,abisetaoshi,O1w,Kisenosato,2014,09,13
0,1,M5e,Toyohibiki,hikiotoshi,S1w,Takekaze,2014,09,13
0,1,K1e,Jokoryu,okurihikiotoshi,M4e,Takarafuji,2014,09,13
0,1,M1e,Terunofuji,yorikiri,M1w,Endo,2014,09,13
1,0,M2e,Takayasu,oshitaoshi,M3w,Yoshikaze,2014,09,13
1,0,M6w,Kaisei,tsukiotoshi,M2w,Toyonoshima,2014,09,13
1,0,M3e,Aoiyama,kotenage,M7w,Chiyootori,2014,09,13
1,0,M6e,Aminishiki,katasukashi,M15w,Okinoumi,2014,09,13
0,1,M7e,Shohozan,hatakikomi,M11w,Takanoiwa,2014,09,13
1,0,M8e,Tochiozan,hatakikomi,M10w,Kitataiki,2014,09,13
1,0,M12w,Sadanofuji,tsukidashi,M8w,Arawashi,2014,09,13
1,0,M9e,Tamawashi,kotenage,M13w,Sokokurai,2014,09,13
1,0,M14e,Kyokutenho,uwatenage,M9w,Tochinowaka,2014,09,13
0,1,M11e,Chiyomaru,yorikiri,M15e,Kyokushuho,2014,09,13
1,0,M12e,Sadanoumi,kotenage,M16w,Kagamio,2014,09,13
1,0,M16e,Tokitenku,uwatedashinage,J3w,Gagamaru,2014,09,13
1,0,J1e,Tokushoryu,oshidashi,J11e,Asahisho,2014,09,13
1,0,J10w,Seiro,oshidashi,J1w,Amuru,2014,09,13
0,1,J2e,Homarefuji,uwatenage,J12e,Daido,2014,09,13
1,0,J9e,Daieisho,oshidashi,J2w,Sotairyu,2014,09,13
0,1,J3e,Shotenro,tsukiotoshi,J12w,Kitaharima,2014,09,13
0,1,J4e,Tosayutaka,yorikiri,J8w,Chiyoo,2014,09,13
0,1,J8e,Tokushinho,tsukiotoshi,J4w,Kotoyuki,2014,09,13
1,0,J5e,Wakanosato,uwatenage,J14e,Kyokutaisei,2014,09,13
0,1,J13e,Akiseyama,yorikiri,J5w,Tochinoshin,2014,09,13
0,1,J6e,Tamaasuka,hatakikomi,J7e,Asasekiryu,2014,09,13
1,0,J10e,Sakigake,yorikiri,J6w,Fujiazuma,2014,09,13
1,0,Ms1e,Tenkaiho,tsukihiza,J11w,Yoshiazuma,2014,09,13
1,0,Ms3e,Kotoeko,oshidashi,J14w,Wakakoyu,2014,09,13
1,0,Y1e,Hakuho,uwatedashinage,M10e,Ichinojo,2014,09,14
0,1,O1w,Kisenosato,tsukiotoshi,Y1w,Kakuryu,2014,09,14
1,0,M4e,Takarafuji,shitatenage,O2w,Goeido,2014,09,14
1,0,O1e,Kotoshogiku,kotenage,M6e,Aminishiki,2014,09,14
0,1,M5w,Ikioi,hatakikomi,S1w,Takekaze,2014,09,14
0,1,K1e,Jokoryu,tsukitaoshi,M4w,Osunaarashi,2014,09,14
1,0,M8w,Arawashi,tsukiotoshi,M1w,Endo,2014,09,14
1,0,M1e,Terunofuji,sotogake,M9w,Tochinowaka,2014,09,14
0,1,M12w,Sadanofuji,oshidashi,M2w,Toyonoshima,2014,09,14
1,0,M2e,Takayasu,sukuinage,M9e,Tamawashi,2014,09,14
1,0,M3e,Aoiyama,hatakikomi,M3w,Yoshikaze,2014,09,14
1,0,M5e,Toyohibiki,oshidashi,M14e,Kyokutenho,2014,09,14
0,1,M16w,Kagamio,yorikiri,M6w,Kaisei,2014,09,14
1,0,M12e,Sadanoumi,yoritaoshi,M7w,Chiyootori,2014,09,14
0,1,M7e,Shohozan,hatakikomi,M15e,Kyokushuho,2014,09,14
1,0,M8e,Tochiozan,hatakikomi,M13w,Sokokurai,2014,09,14
1,0,M11w,Takanoiwa,yorikiri,M10w,Kitataiki,2014,09,14
1,0,M11e,Chiyomaru,oshidashi,J1w,Amuru,2014,09,14
1,0,J5w,Tochinoshin,yorikiri,M15w,Okinoumi,2014,09,14
1,0,M16e,Tokitenku,okuridashi,J3e,Shotenro,2014,09,14
1,0,J1e,Tokushoryu,yorikiri,J12e,Daido,2014,09,14
1,0,J6w,Fujiazuma,oshitaoshi,J2w,Sotairyu,2014,09,14
1,0,J2e,Homarefuji,tsukidashi,J11e,Asahisho,2014,09,14
1,0,J14e,Kyokutaisei,oshidashi,J3w,Gagamaru,2014,09,14
0,1,J7e,Asasekiryu,oshidashi,J4w,Kotoyuki,2014,09,14
0,1,J4e,Tosayutaka,tsukidashi,J9e,Daieisho,2014,09,14
1,0,J5e,Wakanosato,yorikiri,J13e,Akiseyama,2014,09,14
0,1,J6e,Tamaasuka,yoritaoshi,J8e,Tokushinho,2014,09,14
0,1,J10w,Seiro,oshidashi,J8w,Chiyoo,2014,09,14
0,1,J10e,Sakigake,tsukiotoshi,J12w,Kitaharima,2014,09,14
1,0,Ms2e,Dewahayate,yorikiri,J11w,Yoshiazuma,2014,09,14
1,0,Y1e,Hakuho,kakenage,Y1w,Kakuryu,2014,09,15
0,1,O1e,Kotoshogiku,yorikiri,O1w,Kisenosato,2014,09,15
0,1,S1w,Takekaze,oshidashi,O2w,Goeido,2014,09,15
0,1,K1e,Jokoryu,tsukihiza,M5e,Toyohibiki,2014,09,15
1,0,M1e,Terunofuji,kotenage,M8w,Arawashi,2014,09,15
1,0,M4w,Osunaarashi,yoritaoshi,M1w,Endo,2014,09,15
0,1,M2e,Takayasu,tsukiotoshi,M3e,Aoiyama,2014,09,15
0,1,M9w,Tochinowaka,yorikiri,M2w,Toyonoshima,2014,09,15
0,1,M7e,Shohozan,tsukiotoshi,M3w,Yoshikaze,2014,09,15
0,1,M4e,Takarafuji,oshidashi,M8e,Tochiozan,2014,09,15
0,1,M15w,Okinoumi,kotenage,M5w,Ikioi,2014,09,15
0,1,M6e,Aminishiki,oshidashi,M10e,Ichinojo,2014,09,15
0,1,M12e,Sadanoumi,oshidashi,M6w,Kaisei,2014,09,15
0,1,M12w,Sadanofuji,yorikiri,M7w,Chiyootori,2014,09,15
1,0,M9e,Tamawashi,kotenage,M14e,Kyokutenho,2014,09,15
0,1,M13w,Sokokurai,yorikiri,M10w,Kitataiki,2014,09,15
0,1,M11e,Chiyomaru,oshidashi,J2e,Homarefuji,2014,09,15
0,1,M15e,Kyokushuho,oshidashi,M11w,Takanoiwa,2014,09,15
1,0,M16e,Tokitenku,yorikiri,J5e,Wakanosato,2014,09,15
0,1,J2w,Sotairyu,tottari,M16w,Kagamio,2014,09,15
1,0,J1e,Tokushoryu,hatakikomi,J10e,Sakigake,2014,09,15
0,1,J9e,Daieisho,yorikiri,J1w,Amuru,2014,09,15
1,0,J3e,Shotenro,tsukidashi,J14e,Kyokutaisei,2014,09,15
0,1,J11w,Yoshiazuma,oshidashi,J3w,Gagamaru,2014,09,15
0,1,J4e,Tosayutaka,yorikiri,J6w,Fujiazuma,2014,09,15
1,0,J8w,Chiyoo,oshidashi,J4w,Kotoyuki,2014,09,15
0,1,J10w,Seiro,yorikiri,J5w,Tochinoshin,2014,09,15
1,0,J6e,Tamaasuka,oshidashi,J12e,Daido,2014,09,15
0,1,J7e,Asasekiryu,tsukidashi,J11e,Asahisho,2014,09,15
1,0,J8e,Tokushinho,oshitaoshi,J12w,Kitaharima,2014,09,15
0,1,J13e,Akiseyama,yorikiri,Ms3w,Tatsu,2014,09,15
1,0,Y1e,Hakuho,yorikiri,K1w,Ikioi,2014,11,1
0,1,K1e,Takekaze,yorikiri,Y1w,Kakuryu,2014,11,1
1,0,Y2e,Harumafuji,yorikiri,S1w,Ichinojo,2014,11,1
1,0,O1e,Kotoshogiku,yorikiri,M1e,Tochiozan,2014,11,1
0,1,M1w,Aminishiki,oshitaoshi,O1w,Kisenosato,2014,11,1
1,0,M2e,Takarafuji,katasukashi,O2w,Goeido,2014,11,1
1,0,S1e,Aoiyama,katasukashi,M2w,Toyohibiki,2014,11,1
1,0,M3e,Takayasu,sukuinage,M3w,Terunofuji,2014,11,1
1,0,M4e,Kaisei,uwatenage,M4w,Yoshikaze,2014,11,1
1,0,M5e,Chiyootori,yorikiri,M5w,Osunaarashi,2014,11,1
1,0,M6e,Toyonoshima,yorikiri,M6w,Jokoryu,2014,11,1
1,0,M7e,Okinoumi,yorikiri,M7w,Sadanoumi,2014,11,1
1,0,M8e,Tochinoshin,yoritaoshi,M8w,Endo,2014,11,1
1,0,M9e,Chiyotairyu,hatakikomi,M9w,Tokushoryu,2014,11,1
1,0,M10e,Shohozan,oshidashi,M10w,Tamawashi,2014,11,1
0,1,M11e,Myogiryu,kotenage,M11w,Kyokutenho,2014,11,1
0,1,M12e,Kitataiki,oshidashi,M12w,Homarefuji,2014,11,1
1,0,M13e,Takanoiwa,yorikiri,M13w,Arawashi,2014,11,1
0,1,M14e,Amuru,sukuinage,M14w,Sokokurai,2014,11,1
1,0,M15e,Tochinowaka,hatakikomi,M15w,Kyokushuho,2014,11,1
0,1,M16e,Kotoyuki,hatakikomi,M16w,Chiyomaru,2014,11,1
1,0,J1e,Tokitenku,yorikiri,J1w,Kagamio,2014,11,1
1,0,J2e,Sadanofuji,tsukidashi,J2w,Chiyoo,2014,11,1
0,1,J3e,Satoyama,yorikiri,J3w,Seiro,2014,11,1
1,0,J4e,Shotenro,oshitaoshi,J4w,Sotairyu,2014,11,1
0,1,J5e,Tosayutaka,oshidashi,J5w,Gagamaru,2014,11,1
1,0,J6e,Asahisho,hikiotoshi,J6w,Wakanosato,2014,11,1
1,0,J7e,Fujiazuma,oshidashi,J7w,Asasekiryu,2014,11,1
0,1,J8e,Daido,oshidashi,J8w,Tamaasuka,2014,11,1
NaN,NaN,J9e,Kitaharima,fusen,J9w,Homasho,2014,11,1
0,1,J10e,Azumaryu,oshidashi,J10w,Tokushinho,2014,11,1
1,0,J11e,Hidenoumi,oshidashi,J11w,Daieisho,2014,11,1
0,1,J12e,Kotoeko,yorikiri,J12w,Sakigake,2014,11,1
1,0,J13e,Tenkaiho,yorikiri,J13w,Tochihiryu,2014,11,1
0,1,J14e,Dewahayate,oshidashi,J14w,Kagayaki,2014,11,1
0,1,M1e,Tochiozan,yorikiri,Y1w,Kakuryu,2014,11,2
1,0,Y2e,Harumafuji,yorikiri,M2w,Toyohibiki,2014,11,2
1,0,Y1e,Hakuho,oshidashi,M1w,Aminishiki,2014,11,2
0,1,K1w,Ikioi,yorikiri,O1w,Kisenosato,2014,11,2
1,0,K1e,Takekaze,tsukiotoshi,O2w,Goeido,2014,11,2
1,0,O1e,Kotoshogiku,yorikiri,S1e,Aoiyama,2014,11,2
0,1,M2e,Takarafuji,shitatenage,S1w,Ichinojo,2014,11,2
0,1,M4e,Kaisei,uwatenage,M3w,Terunofuji,2014,11,2
1,0,M3e,Takayasu,hatakikomi,M4w,Yoshikaze,2014,11,2
1,0,M6e,Toyonoshima,oshidashi,M5w,Osunaarashi,2014,11,2
1,0,M5e,Chiyootori,yoritaoshi,M6w,Jokoryu,2014,11,2
1,0,M8e,Tochinoshin,yorikiri,M7w,Sadanoumi,2014,11,2
1,0,M7e,Okinoumi,yorikiri,M8w,Endo,2014,11,2
0,1,M10e,Shohozan,yorikiri,M9w,Tokushoryu,2014,11,2
1,0,M9e,Chiyotairyu,oshidashi,M10w,Tamawashi,2014,11,2
0,1,M12e,Kitataiki,sukuinage,M11w,Kyokutenho,2014,11,2
1,0,M11e,Myogiryu,yoritaoshi,M12w,Homarefuji,2014,11,2
0,1,M14e,Amuru,tottari,M13w,Arawashi,2014,11,2
0,1,M13e,Takanoiwa,tsukiotoshi,M14w,Sokokurai,2014,11,2
1,0,M16e,Kotoyuki,tsukidashi,M15w,Kyokushuho,2014,11,2
0,1,M15e,Tochinowaka,tsukidashi,M16w,Chiyomaru,2014,11,2
0,1,J2e,Sadanofuji,yorikiri,J1w,Kagamio,2014,11,2
0,1,J1e,Tokitenku,yorikiri,J2w,Chiyoo,2014,11,2
1,0,J4e,Shotenro,oshidashi,J3w,Seiro,2014,11,2
0,1,J3e,Satoyama,hatakikomi,J4w,Sotairyu,2014,11,2
1,0,J6e,Asahisho,hatakikomi,J5w,Gagamaru,2014,11,2
0,1,J5e,Tosayutaka,yorikiri,J6w,Wakanosato,2014,11,2
0,1,J8e,Daido,sukuinage,J7w,Asasekiryu,2014,11,2
1,0,J7e,Fujiazuma,oshidashi,J8w,Tamaasuka,2014,11,2
1,0,J9e,Kitaharima,oshidashi,J10w,Tokushinho,2014,11,2
0,1,J10e,Azumaryu,yorikiri,J11e,Hidenoumi,2014,11,2
1,0,J12e,Kotoeko,oshitaoshi,J11w,Daieisho,2014,11,2
0,1,J13e,Tenkaiho,tsukiotoshi,J12w,Sakigake,2014,11,2
0,1,J14e,Dewahayate,tsukiotoshi,J13w,Tochihiryu,2014,11,2
0,1,Ms1e,Kizenryu,oshidashi,J14w,Kagayaki,2014,11,2
0,1,Y2e,Harumafuji,isamiashi,M3e,Takayasu,2014,11,3
1,0,Y1e,Hakuho,sukuinage,M1e,Tochiozan,2014,11,3
0,1,M1w,Aminishiki,oshidashi,Y1w,Kakuryu,2014,11,3
0,1,K1w,Ikioi,hatakikomi,O2w,Goeido,2014,11,3
0,1,O1e,Kotoshogiku,tsukiotoshi,M2e,Takarafuji,2014,11,3
0,1,K1e,Takekaze,oshidashi,O1w,Kisenosato,2014,11,3
0,1,S1e,Aoiyama,uwatenage,S1w,Ichinojo,2014,11,3
0,1,M4w,Yoshikaze,oshitaoshi,M2w,Toyohibiki,2014,11,3
0,1,M5w,Osunaarashi,oshitaoshi,M3w,Terunofuji,2014,11,3
0,1,M4e,Kaisei,yorikiri,M7e,Okinoumi,2014,11,3
0,1,M5e,Chiyootori,yoritaoshi,M8e,Tochinoshin,2014,11,3
0,1,M6e,Toyonoshima,hikiotoshi,M9e,Chiyotairyu,2014,11,3
0,1,M10e,Shohozan,tsukidashi,M6w,Jokoryu,2014,11,3
1,0,M8w,Endo,uwatenage,M7w,Sadanoumi,2014,11,3
1,0,M11e,Myogiryu,yorikiri,M9w,Tokushoryu,2014,11,3
0,1,M12w,Homarefuji,oshidashi,M10w,Tamawashi,2014,11,3
0,1,M13e,Takanoiwa,yoritaoshi,M11w,Kyokutenho,2014,11,3
0,1,M12e,Kitataiki,shitatenage,M15w,Kyokushuho,2014,11,3
0,1,M16e,Kotoyuki,okuridashi,M13w,Arawashi,2014,11,3
1,0,M14e,Amuru,yorikiri,M16w,Chiyomaru,2014,11,3
0,1,M15e,Tochinowaka,shitatedashinage,M14w,Sokokurai,2014,11,3
1,0,J1e,Tokitenku,yorikiri,J3w,Seiro,2014,11,3
0,1,J3e,Satoyama,oshidashi,J1w,Kagamio,2014,11,3
0,1,J2e,Sadanofuji,yorikiri,J5w,Gagamaru,2014,11,3
0,1,J4e,Shotenro,hikiotoshi,J2w,Chiyoo,2014,11,3
1,0,J6w,Wakanosato,yorikiri,J4w,Sotairyu,2014,11,3
1,0,J5e,Tosayutaka,yorikiri,J7w,Asasekiryu,2014,11,3
0,1,J6e,Asahisho,yorikiri,J8w,Tamaasuka,2014,11,3
1,0,J7e,Fujiazuma,oshidashi,J10w,Tokushinho,2014,11,3
0,1,J8e,Daido,oshidashi,J9e,Kitaharima,2014,11,3
1,0,J10e,Azumaryu,tottari,J11w,Daieisho,2014,11,3
0,1,J11e,Hidenoumi,oshitaoshi,J12w,Sakigake,2014,11,3
0,1,J12e,Kotoeko,tsukiotoshi,J13w,Tochihiryu,2014,11,3
1,0,J13e,Tenkaiho,oshidashi,J14w,Kagayaki,2014,11,3
NaN,NaN,J14e,Dewahayate,fusen,Ms1w,Akiseyama,2014,11,3
1,0,Y1e,Hakuho,hatakikomi,M2e,Takarafuji,2014,11,4
0,1,M2w,Toyohibiki,yorikiri,Y1w,Kakuryu,2014,11,4
0,1,Y2e,Harumafuji,oshitaoshi,M1e,Tochiozan,2014,11,4
0,1,O1e,Kotoshogiku,yorikiri,K1w,Ikioi,2014,11,4
0,1,M3w,Terunofuji,yorikiri,O1w,Kisenosato,2014,11,4
0,1,S1w,Ichinojo,yorikiri,O2w,Goeido,2014,11,4
1,0,S1e,Aoiyama,oshidashi,K1e,Takekaze,2014,11,4
0,1,M3e,Takayasu,oshidashi,M1w,Aminishiki,2014,11,4
NaN,NaN,M6e,Toyonoshima,fusen,M4w,Yoshikaze,2014,11,4
0,1,M4e,Kaisei,uwatedashinage,M6w,Jokoryu,2014,11,4
NaN,NaN,M7e,Okinoumi,fusen,M5w,Osunaarashi,2014,11,4
1,0,M5e,Chiyootori,hansoku,M7w,Sadanoumi,2014,11,4
0,1,M9e,Chiyotairyu,oshidashi,M8w,Endo,2014,11,4
0,1,M8e,Tochinoshin,oshitaoshi,M10w,Tamawashi,2014,11,4
1,0,M11w,Kyokutenho,sukuinage,M9w,Tokushoryu,2014,11,4
0,1,M10e,Shohozan,tottari,M13w,Arawashi,2014,11,4
1,0,M11e,Myogiryu,oshidashi,M14w,Sokokurai,2014,11,4
0,1,M15e,Tochinowaka,oshidashi,M12w,Homarefuji,2014,11,4
0,1,M12e,Kitataiki,hatakikomi,M16e,Kotoyuki,2014,11,4
0,1,M13e,Takanoiwa,hikiotoshi,M16w,Chiyomaru,2014,11,4
0,1,M14e,Amuru,oshidashi,M15w,Kyokushuho,2014,11,4
0,1,J3w,Seiro,katasukashi,J1w,Kagamio,2014,11,4
1,0,J1e,Tokitenku,hatakikomi,J4e,Shotenro,2014,11,4
1,0,J5e,Tosayutaka,yorikiri,J2w,Chiyoo,2014,11,4
1,0,J2e,Sadanofuji,tsukidashi,J4w,Sotairyu,2014,11,4
1,0,J3e,Satoyama,oshidashi,J6e,Asahisho,2014,11,4
1,0,J8e,Daido,hatakikomi,J5w,Gagamaru,2014,11,4
0,1,J9e,Kitaharima,oshidashi,J6w,Wakanosato,2014,11,4
1,0,J11w,Daieisho,yorikiri,J7w,Asasekiryu,2014,11,4
1,0,J7e,Fujiazuma,tsukidashi,J12e,Kotoeko,2014,11,4
1,0,J13w,Tochihiryu,oshidashi,J8w,Tamaasuka,2014,11,4
1,0,J13e,Tenkaiho,yorikiri,J10w,Tokushinho,2014,11,4
1,0,J10e,Azumaryu,hatakikomi,J12w,Sakigake,2014,11,4
NaN,NaN,J11e,Hidenoumi,fusen,J14w,Kagayaki,2014,11,4
0,1,M2e,Takarafuji,yorikiri,Y1w,Kakuryu,2014,11,5
1,0,Y2e,Harumafuji,uwatenage,K1w,Ikioi,2014,11,5
1,0,Y1e,Hakuho,uwatenage,M2w,Toyohibiki,2014,11,5
1,0,S1e,Aoiyama,tsukidashi,O1w,Kisenosato,2014,11,5
0,1,M1e,Tochiozan,hatakikomi,O2w,Goeido,2014,11,5
0,1,O1e,Kotoshogiku,katasukashi,M1w,Aminishiki,2014,11,5
0,1,K1e,Takekaze,hatakikomi,S1w,Ichinojo,2014,11,5
0,1,M3e,Takayasu,oshidashi,M5e,Chiyootori,2014,11,5
1,0,M6e,Toyonoshima,shitatedashinage,M3w,Terunofuji,2014,11,5
1,0,M4e,Kaisei,yorikiri,M7w,Sadanoumi,2014,11,5
0,1,M8w,Endo,tsukiotoshi,M6w,Jokoryu,2014,11,5
0,1,M7e,Okinoumi,oshidashi,M9e,Chiyotairyu,2014,11,5
1,0,M8e,Tochinoshin,hatakikomi,M10e,Shohozan,2014,11,5
1,0,M10w,Tamawashi,oshidashi,M9w,Tokushoryu,2014,11,5
0,1,M11e,Myogiryu,tottari,M13w,Arawashi,2014,11,5
1,0,M14w,Sokokurai,yorikiri,M11w,Kyokutenho,2014,11,5
1,0,M12e,Kitataiki,uwatedashinage,M15e,Tochinowaka,2014,11,5
0,1,M14e,Amuru,oshidashi,M12w,Homarefuji,2014,11,5
0,1,M13e,Takanoiwa,oshidashi,M16e,Kotoyuki,2014,11,5
1,0,M16w,Chiyomaru,hikiotoshi,M15w,Kyokushuho,2014,11,5
1,0,J1e,Tokitenku,hikiotoshi,J3e,Satoyama,2014,11,5
0,1,J4e,Shotenro,yorikiri,J1w,Kagamio,2014,11,5
1,0,J2e,Sadanofuji,tsukidashi,J3w,Seiro,2014,11,5
1,0,J5w,Gagamaru,yorikiri,J2w,Chiyoo,2014,11,5
1,0,J6e,Asahisho,oshidashi,J4w,Sotairyu,2014,11,5
0,1,J5e,Tosayutaka,sukuinage,J8e,Daido,2014,11,5
0,1,J8w,Tamaasuka,shitatenage,J6w,Wakanosato,2014,11,5
0,1,J7e,Fujiazuma,oshidashi,J9e,Kitaharima,2014,11,5
0,1,J10e,Azumaryu,yorikiri,J7w,Asasekiryu,2014,11,5
1,0,J11w,Daieisho,oshidashi,J10w,Tokushinho,2014,11,5
0,1,J12e,Kotoeko,hikiotoshi,J14w,Kagayaki,2014,11,5
1,0,J13w,Tochihiryu,oshidashi,J12w,Sakigake,2014,11,5
1,0,J13e,Tenkaiho,yorikiri,Ms2e,Yoshiazuma,2014,11,5
1,0,Y2e,Harumafuji,uwatenage,M4e,Kaisei,2014,11,6
0,1,Y1e,Hakuho,hatakikomi,M3e,Takayasu,2014,11,6
0,1,S1w,Ichinojo,yorikiri,Y1w,Kakuryu,2014,11,6
1,0,M1w,Aminishiki,hatakikomi,O2w,Goeido,2014,11,6
1,0,O1e,Kotoshogiku,yorikiri,K1e,Takekaze,2014,11,6
0,1,M1e,Tochiozan,oshidashi,O1w,Kisenosato,2014,11,6
1,0,S1e,Aoiyama,hatakikomi,K1w,Ikioi,2014,11,6
1,0,M2e,Takarafuji,hatakikomi,M2w,Toyohibiki,2014,11,6
0,1,M5e,Chiyootori,tsukiotoshi,M3w,Terunofuji,2014,11,6
1,0,M8e,Tochinoshin,uwatenage,M6w,Jokoryu,2014,11,6
1,0,M6e,Toyonoshima,oshitaoshi,M8w,Endo,2014,11,6
0,1,M9w,Tokushoryu,yorikiri,M7w,Sadanoumi,2014,11,6
1,0,M7e,Okinoumi,kimedashi,M11e,Myogiryu,2014,11,6
0,1,M9e,Chiyotairyu,yorikiri,M11w,Kyokutenho,2014,11,6
1,0,M13w,Arawashi,okuridashi,M10w,Tamawashi,2014,11,6
0,1,M10e,Shohozan,shitatenage,M13e,Takanoiwa,2014,11,6
0,1,M15w,Kyokushuho,oshidashi,M12w,Homarefuji,2014,11,6
0,1,M12e,Kitataiki,yorikiri,M14e,Amuru,2014,11,6
0,1,M16w,Chiyomaru,shitatedashinage,M14w,Sokokurai,2014,11,6
0,1,M15e,Tochinowaka,tsukidashi,M16e,Kotoyuki,2014,11,6
1,0,J5e,Tosayutaka,yorikiri,J1w,Kagamio,2014,11,6
1,0,J1e,Tokitenku,kekaeshi,J5w,Gagamaru,2014,11,6
1,0,J4w,Sotairyu,oshidashi,J2w,Chiyoo,2014,11,6
0,1,J2e,Sadanofuji,oshidashi,J4e,Shotenro,2014,11,6
1,0,J6w,Wakanosato,uwatenage,J3w,Seiro,2014,11,6
0,1,J3e,Satoyama,hatakikomi,J7w,Asasekiryu,2014,11,6
1,0,J6e,Asahisho,hatakikomi,J9e,Kitaharima,2014,11,6
0,1,J7e,Fujiazuma,oshidashi,J13w,Tochihiryu,2014,11,6
0,1,J10e,Azumaryu,yorikiri,J8w,Tamaasuka,2014,11,6
1,0,J8e,Daido,hatakikomi,J14w,Kagayaki,2014,11,6
0,1,J12e,Kotoeko,yorikiri,J10w,Tokushinho,2014,11,6
1,0,J12w,Sakigake,uwatenage,J11w,Daieisho,2014,11,6
1,0,J13e,Tenkaiho,uwatehineri,J14e,Dewahayate,2014,11,6
